"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Líneas Aéreas de Alta Tensión";"Laboratorio";"15:30";"17:30";"Online/Presencial";"EE403";2;"56EE"
"Lunes";"Medidas Eléctricas";"Laboratorio";"15:30";"17:30";"Online/Presencial";"EE403";2;"56EE"
"Lunes";"Robótica";"Teoría y Problemas";"17:30";"19:30";"Online";"EE403";2;"56EE"
"Martes";"Líneas Aéreas de Alta Tensión";"Teoría y Problemas";"08:30";"11:30";"Online";"EE403";2;"56EE"
"Martes";"Mecánica de Fluidos";"Laboratorio";"11:30";"13:30";"Online";"EE403";2;"56EE"
"Martes";"Robótica";"Laboratorio";"11:30";"13:30";"Online";"EE403";2;"56EE"
"Martes";"Robótica";"Teoría y Problemas";"15:00";"16:00";"Online";"EE403";2;"56EE"
"Martes";"Cálculo y Diseño de Máquinas Eléctricas";"Teoría y Problemas";"17:30";"18:30";"Online";"EE403";2;"56EE"
"Martes";"Mecánica de Fluidos";"Teoría y Problemas";"18:30";"19:30";"Online";"EE403";2;"56EE"
"Miércoles";"Medidas Eléctricas";"Teoría y Problemas";"09:30";"11:30";"Online";"EE403";2;"56EE"
"Miércoles";"Diseño de Centrales Eléctricas";"Teoría y Problemas";"12:00";"14:00";"Online";"EE403";2;"56EE"
"Miércoles";"Mecánica de Fluidos";"Teoría y Problemas";"17:30";"19:30";"Online";"EE403";2;"56EE"
"Jueves";"Cálculo y Diseño de Máquinas Eléctricas";"Teoría y Problemas";"09:30";"11:30";"Online";"EE403";2;"56EE"
"Jueves";"Diseño de Centrales Eléctricas";"Teoría y Problemas";"12:00";"14:00";"Online";"EE403";2;"56EE"
"Jueves";"Cálculo y Diseño de Máquinas Eléctricas";"Laboratorio";"15:30";"19:30";"Presencial/Online";"EE403";2;"56EE"
"Jueves";"Diseño de Centrales Eléctricas";"Laboratorio";"15:30";"19:30";"Presencial/Online";"EE403";2;"56EE"
"Viernes";"Medidas Eléctricas";"Laboratorio";"08:30";"10:30";"Online";"EE403";2;"56EE"
"Viernes";"Medidas Eléctricas";"Teoría y Problemas";"12:00";"14:00";"Online/Presencial";"EE403";2;"56EE"
"Viernes";"Medidas Eléctricas";"Laboratorio";"12:00";"14:00";"Online/Presencial";"EE403";2;"56EE"
