"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Organización Industrial";"Teoría y Problemas";"09:30";"11:30";"B31";"E303";2;"56IE"
"Lunes";"Electrónica de Potencia";"Teoría y Problemas";"12:00";"14:00";"B31";"E303";2;"56IE"
"Lunes";"Líneas Aéreas de Alta Tensión";"Laboratorio";"15:30";"17:30";"";"E303";2;"56IE"
"Lunes";"Medidas Eléctricas";"Laboratorio";"15:30";"17:30";"";"E303";2;"56IE"
"Lunes";"Medidas Eléctricas";"Laboratorio";"17:30";"19:30";"";"E303";2;"56IE"
"Martes";"Líneas Aéreas de Alta Tensión";"Teoría y Problemas";"08:30";"11:30";"A21+A22";"E303";2;"56IE"
"Martes";"Electrónica de Potencia";"Teoría y Problemas";"12:00";"13:00";"B31";"E303";2;"56IE"
"Martes";"Organización Industrial";"Teoría y Problemas";"13:00";"14:00";"B31";"E303";2;"56IE"
"Martes";"Líneas Aéreas de Alta Tensión";"Laboratorio";"15:30";"17:30";"";"E303";2;"56IE"
"Miércoles";"Medidas Eléctricas";"Teoría y Problemas";"09:30";"11:30";"B31";"E303";2;"56IE"
"Miércoles";"Diseño de Centrales Eléctricas";"Teoría y Problemas";"12:00";"14:00";"A21+A22";"E303";2;"56IE"
"Miércoles";"Medidas Eléctricas";"Laboratorio";"15:30";"17:30";"";"E303";2;"56IE"
"Miércoles";"Cálculo y Diseño de Máquinas Eléctricas";"Laboratorio";"17:30";"19:30";"";"E303";2;"56IE"
"Jueves";"Cálculo y Diseño de Máquinas Eléctricas";"Teoría y Problemas";"09:30";"11:30";"B31";"E303";2;"56IE"
"Jueves";"Diseño de Centrales Eléctricas";"Teoría y Problemas";"12:00";"14:00";"B31";"E303";2;"56IE"
"Jueves";"Cálculo y Diseño de Máquinas Eléctricas";"Laboratorio";"15:30";"19:30";"";"E303";2;"56IE"
"Jueves";"Diseño de Centrales Eléctricas";"Laboratorio";"15:30";"19:30";"";"E303";2;"56IE"
"Viernes";"Medidas Eléctricas";"Laboratorio";"08:30";"10:30";"";"E303";2;"56IE"
"Viernes";"Cálculo y Diseño de Máquinas Eléctricas";"Teoría y Problemas";"10:30";"11:30";"B31";"E303";2;"56IE"
"Viernes";"Medidas Eléctricas";"Teoría y Problemas";"12:00";"14:00";"B31";"E303";2;"56IE"
"Viernes";"Medidas Eléctricas";"Laboratorio";"12:00";"14:00";"";"E303";2;"56IE"
"Viernes";"Seguridad y Salud en el Trabajo";"Acciones Cooperativas";"15:30";"19:30";"A25+A26";"E303";2;"56IE"
"Viernes";"Electrónica de Potencia";"Laboratorio";"15:30";"19:30";"";"E303";2;"56IE"
